importId;code;parent_code;name;accountType.importId;isRegulatoryAccount;commonPosition;reconcileOk;compatibleAccounts;useForPartnerBalance;isTaxAuthorizedOnMoveLine;isTaxRequiredOnMoveLine;defaultTaxSet;vatSystemSelect;isRetrievedOnPaymentSession;serviceType.code;manageCutOffPeriod;hasAutomaticApplicationAccountingDate;analyticDistributionAuthorized;analyticDistributionRequiredOnInvoiceLines;analyticDistributionRequiredOnMoveLines;analyticDistributionTemplate.importId;statusSelect;
;A571;6031;603;Variation des stocks de matières premières et fournitures;AT001;true;0;;;;;;;;;;;;;;;;1
;A572;6032;603;Variation des stocks des autres approvisionnements;AT001;true;0;;;;;;;;;;;;;;;;1
;A573;6037;603;Variation des stocks de marchandises;AT001;true;0;;;;;;;;;;;;;;;;1
;A574;6061;606;Fournitures non stockables (eau, énergie, etc.);AT001;true;0;;;;;;;;;;;;;;;;1
;A575;6063;606;Fournitures d'entretien et de petit équipement;AT001;true;0;;;;;;;;;;;;;;;;1
;A576;6064;606;Fournitures administratives;AT001;true;0;;;;;;;;;;;;;;;;1
;A577;6068;606;Autres matières et fournitures;AT001;true;0;;;;;;;;;;;;;;;;1
;A578;6098;609;Rabais, remises et ristournes non affectés;AT001;true;0;;;;;;;;;;;;;;;;1
;A579;6122;612;Redevances de crédit-bail mobilier;AT001;true;0;;;;;;;;;;;;;;;;1
;A580;6125;612;Redevances de crédit-bail immobilier;AT001;true;0;;;;;;;;;;;;;;;;1
;A581;6132;613;Locations immobilières;AT001;true;0;;;;;;;;;;;;;;;;1
;A582;6135;613;Locations mobilières;AT001;true;0;;;;;;;;;;;;;;;;1
;A583;6152;615;Entretien et réparation sur biens immobilliers;AT001;true;0;;;;;;;;;;;;;;;;1
;A584;6155;615;Entretien et réparation sur biens mobiliers;AT001;true;0;;;;;;;;;;;;;;;;1
;A585;6156;615;Maintenance;AT001;true;0;;;;;;;;;;;;;;;;1
;A586;6161;616;Multirisques;AT001;true;0;;;;;;;;;;;;;;;;1
;A587;6162;616;Assurance obligatoire dommage-construction;AT001;true;0;;;;;;;;;;;;;;;;1
;A588;6163;616;Assurance-transport;AT001;true;0;;;;;;;;;;;;;;;;1
;A589;6164;616;Risques d'exploitation;AT001;true;0;;;;;;;;;;;;;;;;1
;A590;6165;616;Insolvabilité clients;AT001;true;0;;;;;;;;;;;;;;;;1
;A591;6181;618;Documentation générale;AT001;true;0;;;;;;;;;;;;;;;;1
;A592;6183;618;Documentation technique;AT001;true;0;;;;;;;;;;;;;;;;1
;A593;6185;618;Frais de colloques, séminaires, conférences;AT001;true;0;;;;;;;;;;;;;;;;1
;A594;6211;621;Personnel intérimaire;AT001;true;0;;;;;;;;;;;;;;;;1
;A595;6214;621;Personnel détaché ou prêté à l'entité;AT001;true;0;;;;;;;;;;;;;;;;1
;A596;6221;622;Commissions et courtages sur achats;AT001;true;0;;;;;;;;;;;;;;;;1
;A597;6222;622;Commissions et courtages sur ventes;AT001;true;0;;;;;;;;;;;;;;;;1
;A598;6224;622;Rémunérations des transitaires;AT001;true;0;;;;;;;;;;;;;;;;1
;A599;6225;622;Rémunérations d'affacturage;AT001;true;0;;;;;;;;;;;;;;;;1
;A600;6226;622;Honoraires;AT001;true;0;;;;;;;;;;;;;;;;1
;A601;6227;622;Frais d'actes et de contentieux;AT001;true;0;;;;;;;;;;;;;;;;1
;A602;6228;622;Divers;AT001;true;0;;;;;;;;;;;;;;;;1
;A603;6231;623;Annonces et insertions;AT001;true;0;;;;;;;;;;;;;;;;1
;A604;6231;623;Echantillons;AT001;true;0;;;;;;;;;;;;;;;;1
;A605;6233;623;Foires et expositions;AT001;true;0;;;;;;;;;;;;;;;;1
;A606;6234;623;Cadeaux à la clientèle;AT001;true;0;;;;;;;;;;;;;;;;1
;A607;6235;623;Primes;AT001;true;0;;;;;;;;;;;;;;;;1
;A608;6236;623;Catalogues et imprimés;AT001;true;0;;;;;;;;;;;;;;;;1
;A609;6237;623;Publications;AT001;true;0;;;;;;;;;;;;;;;;1
;A610;6238;623;Divers (pourboires, dons courants);AT001;true;0;;;;;;;;;;;;;;;;1
;A611;6241;624;Transports sur achats;AT001;true;0;;;;;;;;;;;;;;;;1
;A612;6241;624;Transports sur ventes;AT001;true;0;;;;;;;;;;;;;;;;1
;A613;6243;624;Transports entre établissements ou chantiers;AT001;true;0;;;;;;;;;;;;;;;;1
;A614;6244;624;Transports administratifs;AT001;true;0;;;;;;;;;;;;;;;;1
;A615;6247;624;Transports collectifs du personnel;AT001;true;0;;;;;;;;;;;;;;;;1
;A616;6248;624;Divers;AT001;true;0;;;;;;;;;;;;;;;;1
;A617;6251;625;Voyages et déplacements;AT001;true;0;;;;;;;;;;;;;;;;1
;A618;6255;625;Frais de déménagement;AT001;true;0;;;;;;;;;;;;;;;;1
;A619;6256;625;Missions;AT001;true;0;;;;;;;;;;;;;;;;1
;A620;6257;625;Réceptions;AT001;true;0;;;;;;;;;;;;;;;;1
;A621;6271;627;Frais sur titres (achat, vente, garde);AT001;true;0;;;;;;;;;;;;;;;;1
;A622;6272;627;Commissions et frais sur émission d'emprunts;AT001;true;0;;;;;;;;;;;;;;;;1
;A623;6275;627;Frais sur effets;AT001;true;0;;;;;;;;;;;;;;;;1
;A624;6276;627;Location de coffres;AT001;true;0;;;;;;;;;;;;;;;;1
;A625;6278;627;Autres frais et commissions sur prestations de services;AT001;true;0;;;;;;;;;;;;;;;;1
;A626;6281;628;Concours divers (cotisations);AT001;true;0;;;;;;;;;;;;;;;;1
;A627;6284;628;Frais de recrutement de personnel;AT001;true;0;;;;;;;;;;;;;;;;1
;A628;6311;631;Taxe sur les salaires;AT001;true;0;;;;;;;;;;;;;;;;1
;A629;6314;631;Cotisation pour défaut d'investissement obligatoire pour la construction;AT001;true;0;;;;;;;;;;;;;;;;1
;A630;6318;631;Autres;AT001;true;0;;;;;;;;;;;;;;;;1
;A631;6331;633;Versement de transport;AT001;true;0;;;;;;;;;;;;;;;;1
;A632;6332;633;Allocations logement;AT001;true;0;;;;;;;;;;;;;;;;1
;A633;6333;633;Contribution unique des employeurs à la formation professionnelle;AT001;true;0;;;;;;;;;;;;;;;;1
;A634;6334;633;Participation des employeurs à l'effort de construction;AT001;true;0;;;;;;;;;;;;;;;;1
;A635;6335;633;Versements libératoires ouvrant droit à l'exonération de la taxe d'apprentissage;AT001;true;0;;;;;;;;;;;;;;;;1
;A636;6338;633;Autres;AT001;true;0;;;;;;;;;;;;;;;;1
;A637;6351;635;Impôts directs (sauf impôts sur les bénéfices);AT001;true;0;;;;;;;;;;;;;;;;1
;A638;6352;635;Taxes sur le chiffre d'affaires non récupérables;AT001;true;0;;;;;;;;;;;;;;;;1
;A639;6353;635;Impôts indirects;AT001;true;0;;;;;;;;;;;;;;;;1
;A640;6354;635;Droits d'enregistrement et de timbre;AT001;true;0;;;;;;;;;;;;;;;;1
;A641;6358;635;Autres droits;AT001;true;0;;;;;;;;;;;;;;;;1
;A642;6371;637;Contribution sociale de solidarité à la charge des sociétés;AT001;true;0;;;;;;;;;;;;;;;;1
;A643;6371;637;Taxes perçues par les organismes publics internationaux;AT001;true;0;;;;;;;;;;;;;;;;1
;A644;6374;637;Impôts et taxes exigibles à l'étranger;AT001;true;0;;;;;;;;;;;;;;;;1
;A645;6378;637;Taxes diverses;AT001;true;0;;;;;;;;;;;;;;;;1
;A646;6411;641;Salaires, appointements;AT001;true;0;;;;;;;;;;;;;;;;1
;A647;6412;641;Congés payés;AT001;true;0;;;;;;;;;;;;;;;;1
;A648;6413;641;Primes et gratifications;AT001;true;0;;;;;;;;;;;;;;;;1
;A649;6414;641;Indemnités et avantages divers;AT001;true;0;;;;;;;;;;;;;;;;1
;A650;6415;641;Supplément familial;AT001;true;0;;;;;;;;;;;;;;;;1
;A651;6451;645;Cotisations à l'Urssaf;AT001;true;0;;;;;;;;;;;;;;;;1
;A652;6452;645;Cotisations aux mutuelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A653;6453;645;Cotisations aux caisses de retraite;AT001;true;0;;;;;;;;;;;;;;;;1
;A654;6454;645;Cotisations à France Travail;AT001;true;0;;;;;;;;;;;;;;;;1
;A655;6458;645;Cotisations aux autres organismes sociaux;AT001;true;0;;;;;;;;;;;;;;;;1
;A656;6471;647;Prestations directes;AT001;true;0;;;;;;;;;;;;;;;;1
;A657;6472;647;Versements au comité social et économique;AT001;true;0;;;;;;;;;;;;;;;;1
;A658;6474;647;Versements aux autres œuvres sociales;AT001;true;0;;;;;;;;;;;;;;;;1
;A659;6475;647;Médecine du travail, pharmacie;AT001;true;0;;;;;;;;;;;;;;;;1
;A660;6511;651;Redevances pour concessions, brevets, licences, marques, procédés, solutions informatiques;AT001;true;0;;;;;;;;;;;;;;;;1
;A661;6516;651;Droits d'auteur et de reproduction;AT001;true;0;;;;;;;;;;;;;;;;1
;A662;6518;651;Autres droits et valeurs similaires;AT001;true;0;;;;;;;;;;;;;;;;1
;A663;6541;654;Créances de l'exercice;AT001;true;0;;;;;;;;;;;;;;;;1
;A664;6544;654;Créances des exercices antérieurs;AT001;true;0;;;;;;;;;;;;;;;;1
;A665;6551;655;Quote-part de bénéfice transférée - comptabilité du gérant;AT001;true;0;;;;;;;;;;;;;;;;1
;A666;6555;655;Quote-part de perte supportée - comptabilité des associés non gérants;AT001;true;0;;;;;;;;;;;;;;;;1
;A667;6581;658;Pénalités sur marchés (et dédits payés sur achats et ventes);AT001;true;0;;;;;;;;;;;;;;;;1
;A668;6582;658;Pénalités, amendes fiscales et pénales;AT001;true;0;;;;;;;;;;;;;;;;1
;A669;6583;658;Malis provenant de clauses d'indexation;AT001;true;0;;;;;;;;;;;;;;;;1
;A670;6584;658;Lots;AT001;true;0;;;;;;;;;;;;;;;;1
;A671;6588;658;Opération de constitution ou liquidation des fiducies;AT001;true;0;;;;;;;;;;;;;;;;1
;A672;6611;661;Intérêts des emprunts et dettes;AT001;true;0;;;;;;;;;;;;;;;;1
;A673;6612;661;Charges de la fiducie, résultat de la période;AT001;true;0;;;;;;;;;;;;;;;;1
;A674;6615;661;intérêts des comptes courants et des dépôts créditeurs;AT001;true;0;;;;;;;;;;;;;;;;1
;A675;6616;661;Intérêts bancaires et sur opérations de financement (escompte…);AT001;true;0;;;;;;;;;;;;;;;;1
;A676;6617;661;Intérêts des obligations cautionnées;AT001;true;0;;;;;;;;;;;;;;;;1
;A677;6618;661;Intérêts des autres dettes;AT001;true;0;;;;;;;;;;;;;;;;1
;A678;6671;667;Valeurs comptables des immobilisations financières cédées;AT001;true;0;;;;;;;;;;;;;;;;1
;A679;6672;667;Charges nettes sur cessions de titres immobilisés de l'activité de portefeuille;AT001;true;0;;;;;;;;;;;;;;;;1
;A680;6673;667;Charges nettes sur cessions de valeurs mobilières de placement;AT001;true;0;;;;;;;;;;;;;;;;1
;A681;6674;667;Charges nettes sur cessions de jetons;AT001;true;0;;;;;;;;;;;;;;;;1
;A682;6683;668;Mali provenant du rachat par l'entité d'actions et obligations émises par elle-même;AT001;true;0;;;;;;;;;;;;;;;;1
;A683;6811;681;Dotations aux amortissements sur immobilisations incorporelles et coporelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A684;6815;681;Dotations aux provisions d'exploitation;AT001;true;0;;;;;;;;;;;;;;;;1
;A685;6816;681;Dotations aux dépréciations des immobilisations incorporelles et corporelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A686;6817;681;Dotations aux dépréciations des actifs circulants;AT001;true;0;;;;;;;;;;;;;;;;1
;A687;6861;686;Dotations aux amortissements des primes de remboursement par emprunts;AT001;true;0;;;;;;;;;;;;;;;;1
;A688;6862;686;Dotations aux amortissements de frais d'émission des emprunts;AT001;true;0;;;;;;;;;;;;;;;;1
;A689;6865;686;Dotations aux provisions financières;AT001;true;0;;;;;;;;;;;;;;;;1
;A690;6866;686;Dotations pour dépréciations des éléments financiers;AT001;true;0;;;;;;;;;;;;;;;;1
;A691;6871;687;Dotations aux amortissements exceptionnels des immobilisations;AT001;true;0;;;;;;;;;;;;;;;;1
;A692;6872;687;Dotations aux provisions réglementées (immobilisations);AT001;true;0;;;;;;;;;;;;;;;;1
;A693;6873;687;Dotations aux provisions réglementées (stocks);AT001;true;0;;;;;;;;;;;;;;;;1
;A694;6874;687;Dotations aux autres provisions réglementées;AT001;true;0;;;;;;;;;;;;;;;;1
;A695;6875;687;Dotations aux provisions exceptionnelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A696;6876;687;Dotations pour dépréciations exceptionnelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A697;6951;695;Impôts dus en France;AT001;true;0;;;;;;;;;;;;;;;;1
;A698;6952;695;Contribution additionnelle à l'impôt sur les bénéfices;AT001;true;0;;;;;;;;;;;;;;;;1
;A699;6954;695;Impôts dus à l'étranger;AT001;true;0;;;;;;;;;;;;;;;;1
;A700;6981;698;Intégration fiscale - Charges;AT001;true;0;;;;;;;;;;;;;;;;1
;A701;6989;698;Intégration fiscale - Produits;AT001;true;0;;;;;;;;;;;;;;;;1
;A702;7081;708;Produits des services exploités dans l'intérêt du personnel;AT001;true;0;;;;;;;;;;;;;;;;1
;A703;7082;708;Commissions et courtages;AT001;true;0;;;;;;;;;;;;;;;;1
;A704;7082;708;Locations diverses;AT001;true;0;;;;;;;;;;;;;;;;1
;A705;7084;708;Mise à disposition du personnel facturée;AT001;true;0;;;;;;;;;;;;;;;;1
;A706;7085;708;Ports et frais accessoires facturés;AT001;true;0;;;;;;;;;;;;;;;;1
;A707;7086;708;Bonis sur reprises d'emballages consignés;AT001;true;0;;;;;;;;;;;;;;;;1
;A708;7088;708;Autres produits d'activités annexes (cessions d'approvisionnements);AT001;true;0;;;;;;;;;;;;;;;;1
;A709;7091;709;Rabais, remises et ristournes accordés sur ventes de produits finis;AT001;true;0;;;;;;;;;;;;;;;;1
;A710;7092;709;Rabais, remises et ristournes accordés sur ventes de produits intermédiaires;AT001;true;0;;;;;;;;;;;;;;;;1
;A711;7094;709;Rabais, remises et ristournes accordés sur travaux;AT001;true;0;;;;;;;;;;;;;;;;1
;A712;7095;709;Rabais, remises et ristournes accordés sur études;AT001;true;0;;;;;;;;;;;;;;;;1
;A713;7096;709;Rabais, remises et ristournes accordés sur prestations de services;AT001;true;0;;;;;;;;;;;;;;;;1
;A714;7097;709;Rabais, remises et ristournes accordés sur ventes de marchandises;AT001;true;0;;;;;;;;;;;;;;;;1
;A715;7098;709;Rabais, remises et ristournes accordés sur produits des activités annexes;AT001;true;0;;;;;;;;;;;;;;;;1
;A716;7133;713;Variation des en-cours de production et de biens;AT001;true;0;;;;;;;;;;;;;;;;1
;A717;7134;713;Variation des en-cours de production de services;AT001;true;0;;;;;;;;;;;;;;;;1
;A718;7135;713;Variation des stocks de produits;AT001;true;0;;;;;;;;;;;;;;;;1
;A719;7511;751;Redevances pour concessions, brevets, licences, marques, procédés, solutions informatiques;AT001;true;0;;;;;;;;;;;;;;;;1
;A720;7516;751;Droits d'auteur et de reproduction;AT001;true;0;;;;;;;;;;;;;;;;1
;A721;7518;751;Autres droits et valeurs similaires;AT001;true;0;;;;;;;;;;;;;;;;1
;A722;7551;755;Quote-part de perte transférée - comptabilité du gérant;AT001;true;0;;;;;;;;;;;;;;;;1
;A723;7555;755;Quote-part de bénéfice attribuée - comptabilité des associés non gérants;AT001;true;0;;;;;;;;;;;;;;;;1
;A724;7581;758;Dédits et pénalités perçus sur achats et ventes;AT001;true;0;;;;;;;;;;;;;;;;1
;A725;7582;758;Libéralités reçues;AT001;true;0;;;;;;;;;;;;;;;;1
;A726;7583;758;Rentrées sur créances amorties;AT001;true;0;;;;;;;;;;;;;;;;1
;A727;7584;758;Dégrèvement d'impôts autres qu'impôts sur les bénéfices;AT001;true;0;;;;;;;;;;;;;;;;1
;A728;7585;758;Bonis provenant de clauses d'indexation;AT001;true;0;;;;;;;;;;;;;;;;1
;A729;7586;758;Lots;AT001;true;0;;;;;;;;;;;;;;;;1
;A730;7587;758;Indemnités d'assurance;AT001;true;0;;;;;;;;;;;;;;;;1
;A731;7588;758;Opérations de constitution ou liquidation des fiducies;AT001;true;0;;;;;;;;;;;;;;;;1
;A732;7611;761;Revenus des titres de participation;AT001;true;0;;;;;;;;;;;;;;;;1
;A733;7612;761;Produits de la fiducie, résultat de la période;AT001;true;0;;;;;;;;;;;;;;;;1
;A734;7616;761;Revenus sur autres formes de participation;AT001;true;0;;;;;;;;;;;;;;;;1
;A735;7617;761;Revenus des créances rattachées à des participations;AT001;true;0;;;;;;;;;;;;;;;;1
;A736;7621;762;Revenus des titres immobilisés;AT001;true;0;;;;;;;;;;;;;;;;1
;A737;7626;762;Revenus des prêts;AT001;true;0;;;;;;;;;;;;;;;;1
;A738;7627;762;Revenus des créances immobilisées;AT001;true;0;;;;;;;;;;;;;;;;1
;A739;7631;763;Revenus des créances commerciales;AT001;true;0;;;;;;;;;;;;;;;;1
;A740;7638;763;Revenus des créances diverses;AT001;true;0;;;;;;;;;;;;;;;;1
;A741;7671;767;Produits des cessions d'immobilisations financières;AT001;true;0;;;;;;;;;;;;;;;;1
;A742;7672;767;Produits nets sur cessions de titres immobilisés de l'activité de portefeuille;AT001;true;0;;;;;;;;;;;;;;;;1
;A743;7673;767;Produits nets sur cessions de valeurs mobilières de placement;AT001;true;0;;;;;;;;;;;;;;;;1
;A744;7674;767;Produits nets sur cessions de jetons;AT001;true;0;;;;;;;;;;;;;;;;1
;A745;7683;768;Bonis provenant du rachat par l'entreprise d'actions et d'obligations émises par elle-même;AT001;true;0;;;;;;;;;;;;;;;;1
;A746;7811;781;Reprises sur amortissements des immobilisations incorporelles et coporelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A747;7815;781;Reprises sur provisions d'exploitation;AT001;true;0;;;;;;;;;;;;;;;;1
;A748;7816;781;Reprises sur dépréciations des immobilisations incoporelles et coporelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A749;7817;781;Reprises sur dépréciations des actifs circulants;AT001;true;0;;;;;;;;;;;;;;;;1
;A750;7865;786;Reprises sur provisions financières;AT001;true;0;;;;;;;;;;;;;;;;1
;A751;7866;786;Reprises sur dépréciations des éléments financiers;AT001;true;0;;;;;;;;;;;;;;;;1
;A752;7872;787;Reprises sur provisions réglementées (immobilisations);AT001;true;0;;;;;;;;;;;;;;;;1
;A753;7873;787;Reprises sur provisions réglementées (stocks);AT001;true;0;;;;;;;;;;;;;;;;1
;A754;7874;787;Reprises sur autres provisions réglementées;AT001;true;0;;;;;;;;;;;;;;;;1
;A755;7875;787;Reprises sur provisions excepteionnelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A756;7876;787;Reprises sur dépréciations excepteionnelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A757;8011;801;Avals, cautions, garanties;AT001;true;0;;;;;;;;;;;;;;;;1
;A758;8014;801;Effets circulants sous l'endos de l'entité;AT001;true;0;;;;;;;;;;;;;;;;1
;A759;8016;801;Redevances crédit-bail restant à courir;AT001;true;0;;;;;;;;;;;;;;;;1
;A760;8018;801;Autres engagements donnés;AT001;true;0;;;;;;;;;;;;;;;;1
;A761;8021;802;Avals, cautions, garanties;AT001;true;0;;;;;;;;;;;;;;;;1
;A762;8024;802;Créances escomptées non échues;AT001;true;0;;;;;;;;;;;;;;;;1
;A763;8026;802;Engagements reçus pour utilisation en crédit-bail;AT001;true;0;;;;;;;;;;;;;;;;1
;A764;8028;802;Autres engagements reçus;AT001;true;0;;;;;;;;;;;;;;;;1
;A765;8091;809;Contrepartie 801;AT001;true;0;;;;;;;;;;;;;;;;1
;A766;8092;809;Contrepartie 802;AT001;true;0;;;;;;;;;;;;;;;;1
;A767;10131;1013;Capital non amorti;AT001;true;0;;;;;;;;;;;;;;;;1
;A768;10132;1013;Capital amorti;AT001;true;0;;;;;;;;;;;;;;;;1
;A769;16718;1671;Intérêts courus sur titres participatifs;AT001;true;0;;;;;;;;;;;;;;;;1
;A770;16748;1674;Intérêts courus sur avances conditionnées;AT001;true;0;;;;;;;;;;;;;;;;1
;A771;16758;1675;Intérêts courus sur emprunts participatifs;AT001;true;0;;;;;;;;;;;;;;;;1
;A772;20121;2012;Frais de prospection;AT001;true;0;;;;;;;;;;;;;;;;1
;A773;20122;2012;Frais de publicité;AT001;true;0;;;;;;;;;;;;;;;;1
;A774;21511;2151;Installations complexes spécialisées sur sol propre;AT001;true;0;;;;;;;;;;;;;;;;1
;A775;21514;2151;Installations complexes spécialisées sur sol d'autrui;AT001;true;0;;;;;;;;;;;;;;;;1
;A776;21531;2153;Installations à caractère spécifique sur sol propre;AT001;true;0;;;;;;;;;;;;;;;;1
;A777;21534;2153;Installations à caractère spécifique sur sol d'autrui;AT001;true;0;;;;;;;;;;;;;;;;1
;A778;27682;2768;Intérêts courus sur titres immobilisés (droit de créance);AT001;true;0;;;;;;;;;;;;;;;;1
;A779;27684;2768;Intérêts courus sur prêts;AT001;true;0;;;;;;;;;;;;;;;;1
;A780;27685;2768;Intérêts courus sur dépôts et cautionnements;AT001;true;0;;;;;;;;;;;;;;;;1
;A781;27688;2768;Intérêts courus sur créances diverses;AT001;true;0;;;;;;;;;;;;;;;;1
;A782;28187;2818;Amortissements du mali de fusion sur actifs coporels;AT001;true;0;;;;;;;;;;;;;;;;1
;A783;29081;2908;Dépréciations sur mali de fusion sur actifs incoporels;AT001;true;0;;;;;;;;;;;;;;;;1
;A784;29187;2918;Dépréciations sur mali de fusion sur actifs coporels;AT001;true;0;;;;;;;;;;;;;;;;1
;A785;40971;4097;Fournisseurs d'exploitation;AT001;true;0;;;;;;;;;;;;;;;;1
;A786;40974;4097;Fournisseurs d'immobilisations;AT001;true;0;;;;;;;;;;;;;;;;1
;A787;44551;4455;TVA à décaisser;AT001;true;0;;;;;;;;;;;;;;;;1
;A788;44558;4455;Taxes assimilées à la TVA;AT001;true;0;;;;;;;;;;;;;;;;1
;A789;44562;4456;TVA sur immobilisations;AT001;true;0;;;;;;;;;;;;;;;;1
;A790;44563;4456;TVA transférée par d'autres entités;AT001;true;0;;;;;;;;;;;;;;;;1
;A791;44566;4456;TVA sur autres biens et services;AT001;true;0;;;;;;;;;;;;;;;;1
;A792;44567;4456;Crédit de TVA à reporter;AT001;true;0;;;;;;;;;;;;;;;;1
;A793;44568;4456;Taxes assimilées à la TVA;AT001;true;0;;;;;;;;;;;;;;;;1
;A794;44571;4457;TVA collectée;AT001;true;0;;;;;;;;;;;;;;;;1
;A795;44578;4457;Taxes assimilées à la TVA;AT001;true;0;;;;;;;;;;;;;;;;1
;A796;44581;4458;Acomptes - Régime simplifié d'imposition;AT001;true;0;;;;;;;;;;;;;;;;1
;A797;44583;4458;Remboursement de taxes sur le chiffre d'affaires demandé;AT001;true;0;;;;;;;;;;;;;;;;1
;A798;44584;4458;TVA récupérée d'avance;AT001;true;0;;;;;;;;;;;;;;;;1
;A799;44586;4458;Taxes sur le chiffre d'affaires sur factures non parvenues;AT001;true;0;;;;;;;;;;;;;;;;1
;A800;44587;4458;Taxes sur le chiffre d'affaires sur factures à établir;AT001;true;0;;;;;;;;;;;;;;;;1
;A801;44811;4481;Charges fiscales sur congés à payer;AT001;true;0;;;;;;;;;;;;;;;;1
;A802;44812;4481;Charges à payer;AT001;true;0;;;;;;;;;;;;;;;;1
;A803;45611;4561;Apports en nature;AT001;true;0;;;;;;;;;;;;;;;;1
;A804;45615;4561;Apports en numéraire;AT001;true;0;;;;;;;;;;;;;;;;1
;A805;45621;4562;Actionnaires - Capital souscrit et appelé, non versé;AT001;true;0;;;;;;;;;;;;;;;;1
;A806;45625;4562;Associés - Capital appelé, non versé;AT001;true;0;;;;;;;;;;;;;;;;1
;A807;60221;6022;Combustibles;AT001;true;0;;;;;;;;;;;;;;;;1
;A808;60222;6022;Produits d'entretien;AT001;true;0;;;;;;;;;;;;;;;;1
;A809;60223;6022;Fournitures d'atelier et d'usine;AT001;true;0;;;;;;;;;;;;;;;;1
;A810;60224;6022;Fournitures de magasin;AT001;true;0;;;;;;;;;;;;;;;;1
;A811;60225;6022;Fournitures de bureau;AT001;true;0;;;;;;;;;;;;;;;;1
;A812;60261;6026;Emballages perdus;AT001;true;0;;;;;;;;;;;;;;;;1
;A813;60262;6026;Malis sur emballages;AT001;true;0;;;;;;;;;;;;;;;;1
;A814;60265;6026;Emballages récupérables non identifiables;AT001;true;0;;;;;;;;;;;;;;;;1
;A815;60267;6026;Emballages à usage mixte;AT001;true;0;;;;;;;;;;;;;;;;1
;A816;61636;6163;Assurance-transport sur achats;AT001;true;0;;;;;;;;;;;;;;;;1
;A817;61637;6163;Assurance-transport sur ventes;AT001;true;0;;;;;;;;;;;;;;;;1
;A818;61638;6163;Assurance-transport sur autres biens;AT001;true;0;;;;;;;;;;;;;;;;1
;A819;63511;6351;Contribution économique territoriale;AT001;true;0;;;;;;;;;;;;;;;;1
;A820;63512;6351;Taxes foncières;AT001;true;0;;;;;;;;;;;;;;;;1
;A821;63513;6351;Autres impôts locaux;AT001;true;0;;;;;;;;;;;;;;;;1
;A822;63514;6351;Taxe sur les véhicules des sociétés;AT001;true;0;;;;;;;;;;;;;;;;1
;A823;63541;6354;Droits de mutation;AT001;true;0;;;;;;;;;;;;;;;;1
;A824;66116;6611;Intérêts des emprunts et dettes assimilées;AT001;true;0;;;;;;;;;;;;;;;;1
;A825;66117;6611;Intérêts des dettes rattachées à des participations;AT001;true;0;;;;;;;;;;;;;;;;1
;A826;66181;6618;Intérêts des dettes commerciales;AT001;true;0;;;;;;;;;;;;;;;;1
;A827;66188;6618;Intérêts des dettes diverses;AT001;true;0;;;;;;;;;;;;;;;;1
;A828;68111;6811;Immobilisations incorporelles et frais d'établissement;AT001;true;0;;;;;;;;;;;;;;;;1
;A829;68112;6811;Immobilisations corporelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A830;68161;6816;Immobilisations incoporelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A831;68162;6816;Immobilisations coporelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A832;68173;6817;Stocks et en-cours;AT001;true;0;;;;;;;;;;;;;;;;1
;A833;68174;6817;Créances;AT001;true;0;;;;;;;;;;;;;;;;1
;A834;68662;6866;Immobilisations financières;AT001;true;0;;;;;;;;;;;;;;;;1
;A835;68665;6866;Valeurs mobilières de placement;AT001;true;0;;;;;;;;;;;;;;;;1
;A836;68725;6872;Amortissements dérogatoires;AT001;true;0;;;;;;;;;;;;;;;;1
;A837;70877;708;Bonifications obtenues des clients et primes sur ventes;AT001;true;0;;;;;;;;;;;;;;;;1
;A838;71331;7133;Produits en cours;AT001;true;0;;;;;;;;;;;;;;;;1
;A839;71335;7133;Travaux en cours;AT001;true;0;;;;;;;;;;;;;;;;1
;A840;71341;7134;Etudes en cours;AT001;true;0;;;;;;;;;;;;;;;;1
;A841;71345;7134;Prestations de services en cours;AT001;true;0;;;;;;;;;;;;;;;;1
;A842;71351;7135;Produits intermédiaires;AT001;true;0;;;;;;;;;;;;;;;;1
;A843;71355;7135;Produits finis;AT001;true;0;;;;;;;;;;;;;;;;1
;A844;71358;7135;Produits résiduels;AT001;true;0;;;;;;;;;;;;;;;;1
;A845;78111;7811;Immobilisations incoporelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A846;78112;7811;Immobilisations coporelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A847;78161;7816;Immobilisations incoporelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A848;78162;7816;Immobilisations coporelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A849;78173;7817;Stocks et en-cours;AT001;true;0;;;;;;;;;;;;;;;;1
;A850;78174;7817;Créances;AT001;true;0;;;;;;;;;;;;;;;;1
;A851;78662;7866;Immobilisations financières;AT001;true;0;;;;;;;;;;;;;;;;1
